x,y,u
0.01,0.212,1.2899121687944537
0.01,0.232,1.2901015376596385
0.01,0.253,1.2902763442469602
0.01,0.273,1.2904187500398785
0.01,0.293,1.2905345117932967
0.01,0.313,1.2906221644178413
0.01,0.333,1.2906798312070855
0.01,0.354,1.2907047373911382
0.01,0.374,1.2906934044388132
0.01,0.394,1.2906457774015163
0.01,0.414,1.2905613905799815
0.01,0.434,1.2904388950098409
0.01,0.455,1.2902687438296798
0.01,0.475,1.2900660052161856
0.01,0.495,1.289823670775692
0.01,0.515,1.2895417670504916
0.01,0.535,1.2892213663445318
0.01,0.556,1.2888421875912077
0.01,0.576,1.2884432233169634
0.01,0.596,1.288007293608224
0.01,0.616,1.2875364589464167
0.01,0.636,1.28703213811716
0.01,0.657,1.286468973930772
0.01,0.677,1.2859029260635486
0.01,0.697,1.2853107027402475
0.01,0.717,1.2846944630441608
0.01,0.737,1.2840580554008008
0.01,0.758,1.283371394158545
0.01,0.778,1.2827025309140692
0.01,0.798,1.282023747295833
0.01,0.818,1.2813389886488786
0.01,0.838,1.280651630366264
0.01,0.859,1.2799315326831917
0.01,0.879,1.2792510109232151
0.01,0.899,1.2785807383135162
0.01,0.919,1.2779244894770414
0.01,0.939,1.2772865142929861
0.01,0.96,1.2766418633204057
0.01,0.98,1.2760540566052159
0.01,1.0,1.2754981876206846
0.03,-1.0,1.321124764107052
0.03,-0.98,1.3212841974644083
0.03,-0.96,1.321271406862623
0.03,-0.939,1.3210778259045632
0.03,-0.919,1.320728192445695
0.03,-0.899,1.3202238811417368
0.03,-0.879,1.319571791210411
0.03,-0.859,1.3187813713063603
0.03,-0.838,1.317811781863581
0.03,-0.818,1.3167663248501147
0.03,-0.798,1.3156115117103646
0.03,-0.778,1.3143595267123713
0.03,-0.758,1.3130209907303825
0.03,-0.737,1.31153522205008
0.03,-0.717,1.3100562445001196
0.03,-0.697,1.3085280149947092
0.03,-0.677,1.3069624695100979
0.03,-0.657,1.3053705051182496
0.03,-0.636,1.3036846695289321
0.03,-0.616,1.3020782702990912
0.03,-0.596,1.3004814181458397
0.03,-0.576,1.2989066676517558
0.03,-0.556,1.2973627401407417
0.03,-0.535,1.2957866406859462
0.03,-0.515,1.2943387699676205
0.03,-0.495,1.292950884440567
0.03,-0.475,1.2916314840150724
0.03,-0.455,1.290387869783879
0.03,-0.434,1.289170136310612
0.03,-0.414,1.2881010796202612
0.03,-0.394,1.2871245101385447
0.03,-0.374,1.2862454054885293
0.03,-0.354,1.285466778431005
0.03,-0.333,1.284758602263975
0.03,-0.313,1.2841914711918945
0.03,-0.293,1.2837293150501035
0.03,-0.273,1.2833717756861105
0.03,-0.253,1.2831177458794707
0.03,-0.232,1.2829608738954845
0.03,-0.212,1.2829133222989746
0.03,-0.192,1.2829623191336499
0.03,-0.172,1.283103554276322
0.03,-0.152,1.2833335866927216
0.03,-0.131,1.2836627892484507
0.03,-0.111,1.284057040438481
0.03,-0.091,1.284521028373998
0.03,-0.071,1.285049446585064
0.03,-0.051,1.2856359177627366
0.03,-0.03,1.2863045334623169
0.03,-0.01,1.2869848584147983
0.03,0.01,1.287699045975754
0.03,0.03,1.288438858250299
0.03,0.051,1.2892345438113166
0.03,0.071,1.2900000978294257
0.03,0.091,1.2907658631874894
0.03,0.111,1.2915224665362748
0.03,0.131,1.2922598586608307
0.03,0.152,1.2930069268078688
0.03,0.172,1.2936804176336143
0.03,0.192,1.2943103902995206
0.03,0.212,1.2948874920696898
0.03,0.232,1.2954041014511184
0.03,0.253,1.2958724577186598
0.03,0.273,1.2962403964694706
0.03,0.293,1.2965246218640194
0.03,0.313,1.2967186778451865
0.03,0.333,1.2968166436636215
0.03,0.354,1.2968104421089037
0.03,0.374,1.2966939012404284
0.03,0.394,1.2964663087845374
0.03,0.414,1.296124272292533
0.03,0.434,1.2956640294127297
0.03,0.455,1.2950523775151364
0.03,0.475,1.2943454934926728
0.03,0.495,1.2935175753375947
0.03,0.515,1.2925692442104726
0.03,0.535,1.291501570303969
0.03,0.556,1.2902556342574854
0.03,0.576,1.2889531691802256
0.03,0.596,1.2875412614957358
0.03,0.616,1.2860270560430684
0.03,0.636,1.2844152046956718
0.03,0.657,1.2826267583672857
0.03,0.677,1.2808397924598558
0.03,0.697,1.2789791109285953
0.03,0.717,1.2770554141066033
0.03,0.737,1.2750791041118053
0.03,0.758,1.27295833679206
0.03,0.778,1.2709069297559443
0.03,0.798,1.2688367048629368
0.03,0.818,1.2667606999510141
0.03,0.838,1.2646903733091743
0.03,0.859,1.2625375844470719
0.03,0.879,1.260520213343205
0.03,0.899,1.2585488712764386
0.03,0.919,1.256635502632926
0.03,0.939,1.2547935901784575
0.03,0.96,1.2529504942656773
0.03,0.98,1.2512942460020338
0.03,1.0,1.2497467536798987
0.051,-1.0,1.3437339946071998
0.051,-0.98,1.343969154165852
0.051,-0.96,1.3439025643303195
0.051,-0.939,1.3435162308354605
0.051,-0.919,1.3428577505998458
0.051,-0.899,1.3419272553416224
0.051,-0.879,1.340737081017828
0.051,-0.859,1.3393049536138337
0.051,-0.838,1.337557233381267
0.051,-0.818,1.3356810616674026
0.051,-0.798,1.3336171291461543
0.051,-0.778,1.3313872175893444
0.051,-0.758,1.3290112409341166
0.051,-0.737,1.3263846166805595
0.051,-0.717,1.3237796371315986
0.051,-0.697,1.3210977462278093
0.051,-0.677,1.318361043568753
0.051,-0.657,1.3155897297473564
0.051,-0.636,1.3126687866255342
0.051,-0.616,1.3098975736487324
0.051,-0.596,1.3071565403348764
0.051,-0.576,1.3044665233523223
0.051,-0.556,1.3018433561970084
0.051,-0.535,1.2991821043271858
0.051,-0.515,1.2967513073977892
0.051,-0.495,1.294438065653576
0.051,-0.475,1.2922541193918864
0.051,-0.455,1.2902111577231534
0.051,-0.434,1.2882298455056116
0.051,-0.414,1.2865073516119787
0.051,-0.394,1.2849515779078307
0.051,-0.374,1.2835702784008518
0.051,-0.354,1.2823661105919164
0.051,-0.333,1.2812954486765598
0.051,-0.313,1.2804608035809488
0.051,-0.293,1.2798071249236496
0.051,-0.273,1.2793330482489218
0.051,-0.253,1.2790340934566164
0.051,-0.232,1.2789052608943783
0.051,-0.212,1.2789516874649243
0.051,-0.192,1.2791580171011885
0.051,-0.172,1.2795147951251906
0.051,-0.152,1.280014923810418
0.051,-0.131,1.2806819054957077
0.051,-0.111,1.2814431931981045
0.051,-0.091,1.2823141044470845
0.051,-0.071,1.283284707860627
0.051,-0.051,1.2843413981762288
0.051,-0.03,1.2855303509059128
0.051,-0.01,1.2867237581933273
0.051,0.01,1.2879631580363462
0.051,0.03,1.2892345438113173
0.051,0.051,1.2905879657227013
0.051,0.071,1.291880171137679
0.051,0.091,1.2931599074336946
0.051,0.111,1.2944137854954325
0.051,0.131,1.2956252912218023
0.051,0.152,1.2968380533724106
0.051,0.172,1.297919687804623
0.051,0.192,1.298917101465325
0.051,0.212,1.2998147396528072
0.051,0.232,1.300600783589554
0.051,0.253,1.3012898390350205
0.051,0.273,1.3018045969879048
0.051,0.293,1.3021679874061711
0.051,0.313,1.3023703475735247
0.051,0.333,1.3024010704922506
0.051,0.354,1.3022376420622477
0.051,0.374,1.301887776625151
0.051,0.394,1.30134117830882
0.051,0.414,1.3005937210140965
0.051,0.434,1.2996390703893748
0.051,0.455,1.2984118736290402
0.051,0.475,1.2970285064450309
0.051,0.495,1.2954355120085146
0.051,0.515,1.2936352061405483
0.051,0.535,1.2916329832095432
0.051,0.556,1.289317964556623
0.051,0.576,1.2869198874908299
0.051,0.596,1.2843403729610732
0.051,0.616,1.2815927818710036
0.051,0.636,1.278688046965684
0.051,0.657,1.2754851292637963
0.051,0.677,1.2723058412625468
0.051,0.697,1.2690156241151536
0.051,0.717,1.2656342818888346
0.051,0.737,1.2621811024981497
0.051,0.758,1.258498569185697
0.051,0.778,1.254960128556728
0.051,0.798,1.2514117267129439
0.051,0.818,1.2478766554709662
0.051,0.838,1.2443760686564938
0.051,0.859,1.240763222167396
0.051,0.879,1.237404141953319
0.051,0.899,1.2341492730338433
0.051,0.919,1.2310183898959806
0.051,0.939,1.2280342093591023
0.051,0.96,1.2250820311741848
0.051,0.98,1.2224633247617418
0.051,1.0,1.2200523107901418
0.071,-1.0,1.3639369652302815
0.071,-0.98,1.364248143695592
0.071,-0.96,1.3641190548793167
0.071,-0.939,1.3635214834740925
0.071,-0.919,1.3625285790848398
0.071,-0.899,1.3611410850855419
0.071,-0.879,1.3593783189326722
0.071,-0.859,1.35726610068902
0.071,-0.838,1.3547001337750064
0.071,-0.818,1.351955713875669
0.071,-0.798,1.3489474673321797
0.071,-0.778,1.3457098285335383
0.071,-0.758,1.34227356635458
0.071,-0.737,1.3384888696920554
0.071,-0.717,1.3347519737110567
0.071,-0.697,1.3309198634951425
0.071,-0.677,1.3270255163898896
0.071,-0.657,1.3231008505054653
0.071,-0.636,1.3189834837947059
0.071,-0.616,1.3150954332278666
0.071,-0.596,1.3112707182812164
0.071,-0.576,1.3075355413703293
0.071,-0.556,1.3039141789459658
0.071,-0.535,1.3002623101854518
0.071,-0.515,1.2969487246548959
0.071,-0.495,1.293816155711906
0.071,-0.475,1.2908810022095552
0.071,-0.455,1.2881582559509037
0.071,-0.434,1.285542240227274
0.071,-0.414,1.2832928893385736
0.071,-0.394,1.2812871479310595
0.071,-0.374,1.279533132576603
0.071,-0.354,1.2780319800217317
0.071,-0.333,1.2767314895705684
0.071,-0.313,1.275754652839171
0.071,-0.293,1.2750304502104528
0.071,-0.273,1.2745548786509278
0.071,-0.253,1.2743215697317407
0.071,-0.232,1.2743284489745366
0.071,-0.212,1.2745648305483934
0.071,-0.192,1.275015115308237
0.071,-0.172,1.2756653152122444
0.071,-0.152,1.2765041645092707
0.071,-0.131,1.2775699498943514
0.071,-0.111,1.2787465570987624
0.071,-0.091,1.280063164280132
0.071,-0.071,1.281502711553814
0.071,-0.051,1.2830480871003922
0.071,-0.03,1.2847635532343291
0.071,-0.01,1.2864674420299287
0.071,0.01,1.2882194229689907
0.071,0.03,1.290000097829426
0.071,0.051,1.291880171137679
0.071,0.071,1.2936587140802496
0.071,0.091,1.2954062906762247
0.071,0.111,1.2971022747594354
0.071,0.131,1.29872661464843
0.071,0.152,1.3003343418471573
0.071,0.172,1.3017501458121086
0.071,0.192,1.3030355496353314
0.071,0.212,1.3041691465441632
0.071,0.232,1.305134012799503
0.071,0.253,1.3059448970296523
0.071,0.273,1.3065067490755724
0.071,0.293,1.3068469784642627
0.071,0.313,1.306950591628237
0.071,0.333,1.3068033158055092
0.071,0.354,1.306365335476568
0.071,0.374,1.3056676129151623
0.071,0.394,1.3046854747507195
0.071,0.414,1.30341483186635
0.071,0.434,1.301848889575937
0.071,0.455,1.2998853387542535
0.071,0.475,1.2977115137885111
0.071,0.495,1.2952437357635265
0.071,0.515,1.2924872946192065
0.071,0.535,1.2894508213345612
0.071,0.556,1.2859715838228467
0.071,0.576,1.2823958547637184
0.071,0.596,1.278577866906943
0.071,0.616,1.2745366592689251
0.071,0.636,1.2702931084876095
0.071,0.657,1.2656421292740991
0.071,0.677,1.261053162514902
0.071,0.697,1.256333144992533
0.071,0.717,1.2515096875444984
0.071,0.737,1.2466112826501083
0.071,0.758,1.2414195528004834
0.071,0.778,1.2364597524250263
0.071,0.798,1.2315157179218688
0.071,0.818,1.2266203857539237
0.071,0.838,1.221802645674959
0.071,0.859,1.2168629542431593
0.071,0.879,1.2123029939881085
0.071,0.899,1.2079157544463943
0.071,0.919,1.2037292679578613
0.071,0.939,1.199774003639572
0.071,0.96,1.1958996443608827
0.071,0.98,1.1925018172667767
0.071,1.0,1.1894144437587397
0.091,-1.0,1.3821341719199616
0.091,-0.98,1.382546381066937
0.091,-0.96,1.3823599446623522
0.091,-0.939,1.3815371005582233
0.091,-0.919,1.3801813174161595
0.091,-0.899,1.3782936016516758
0.091,-0.879,1.375906572788477
0.091,-0.859,1.373055700573971
0.091,-0.838,1.3696062449273463
0.091,-0.818,1.3659299956422932
0.091,-0.798,1.3619176376675861
0.091,-0.778,1.3576147795683762
0.091,-0.758,1.3530677952958163
0.091,-0.737,1.3480807598274478
0.091,-0.717,1.3431797231558804
0.091,-0.697,1.3381760683526787
0.091,-0.677,1.3331151178869685
0.091,-0.657,1.3280396906222047
0.091,-0.636,1.322742014527477
0.091,-0.616,1.3177661561765004
0.091,-0.596,1.3128963403208724
0.091,-0.576,1.308168068275665
0.091,-0.556,1.3036121117970811
0.091,-0.535,1.2990462627571029
0.091,-0.515,1.2949319814043945
0.091,-0.495,1.2910705025251477
0.091,-0.475,1.2874818980837126
0.091,-0.455,1.2841834177863007
0.091,-0.434,1.2810479869998819
0.091,-0.414,1.27838525193376
0.091,-0.394,1.276046098813932
0.091,-0.374,1.2740373365770499
0.091,-0.354,1.2723593755638332
0.091,-0.333,1.2709544935442507
0.091,-0.313,1.2699530229616647
0.091,-0.293,1.2692743787750822
0.091,-0.273,1.26890976216552
0.091,-0.253,1.2688500079903435
0.091,-0.232,1.269101562609743
0.091,-0.212,1.2696249539746869
0.091,-0.192,1.2704105424753043
0.091,-0.172,1.2714391746134825
0.091,-0.152,1.2726930478560818
0.091,-0.131,1.2742295919388062
0.091,-0.111,1.2758809490061762
0.091,-0.091,1.277693511298386
0.091,-0.071,1.279644156592819
0.091,-0.051,1.2817103646315766
0.091,-0.03,1.2839785205481913
0.091,-0.01,1.2862069250343242
0.091,0.01,1.288477579009324
0.091,0.03,1.290765863579008
0.091,0.051,1.293159907433693
0.091,0.071,1.2954062915093936
0.091,0.091,1.2975941561886368
0.091,0.111,1.2996976406125884
0.091,0.131,1.3016920374302408
0.091,0.152,1.3036411506667818
0.091,0.172,1.3053328596386187
0.091,0.192,1.3068393285655717
0.091,0.212,1.3081351510564438
0.091,0.232,1.3091982801408717
0.091,0.253,1.3100373346001937
0.091,0.273,1.3105502949593493
0.091,0.293,1.3107634593764323
0.091,0.313,1.3106567122572679
0.091,0.333,1.310213658530259
0.091,0.354,1.3093698136768668
0.091,0.374,1.30819267523183
0.091,0.394,1.306639780913179
0.091,0.414,1.3047061543944667
0.091,0.434,1.3023863028872718
0.091,0.455,1.299534392338451
0.091,0.475,1.2964256728924435
0.091,0.495,1.2929401861190568
0.091,0.515,1.289087849437237
0.091,0.535,1.2848822013973682
0.091,0.556,1.2801036914583164
0.091,0.576,1.2752290865234865
0.091,0.596,1.2700617753670702
0.091,0.616,1.2646291224331672
0.091,0.636,1.258958896645495
0.091,0.657,1.2527831121170965
0.091,0.677,1.246725985765041
0.091,0.697,1.2405318228668967
0.091,0.717,1.2342375072611442
0.091,0.737,1.2278801100989014
0.091,0.758,1.2211804273005542
0.091,0.778,1.2148148084683883
0.091,0.798,1.2085046250533724
0.091,0.818,1.202289172896508
0.091,0.838,1.196207489630587
0.091,0.859,1.1900071853917764
0.091,0.879,1.1843186459658164
0.091,0.899,1.1788787084211203
0.091,0.919,1.173723387955172
0.091,0.939,1.1688866295506044
0.091,0.96,1.164188335408524
0.091,0.98,1.1601067751309677
0.091,1.0,1.156439132137307
0.111,-1.0,1.3973492246280486
0.111,-0.98,1.397906796225171
0.111,-0.96,1.3976848215622621
0.111,-0.939,1.3966395770223894
0.111,-0.919,1.3949065637322045
0.111,-0.899,1.3924952336882082
0.111,-0.879,1.3894507599143793
0.111,-0.859,1.3858254023591998
0.111,-0.838,1.3814539835479653
0.111,-0.818,1.376812587899009
0.111,-0.798,1.3717674862946554
0.111,-0.778,1.3663797465072576
0.111,-0.758,1.3607105647273336
0.111,-0.737,1.354523315164882
0.111,-0.717,1.348470383179653
0.111,-0.697,1.3423210523131304
0.111,-0.677,1.336131919126142
0.111,-0.657,1.3299565498750487
0.111,-0.636,1.3235442717985717
0.111,-0.616,1.3175550960361526
0.111,-0.596,1.3117264147066356
0.111,-0.576,1.306099575875766
0.111,-0.556,1.3007114861463331
0.111,-0.535,1.2953475562077763
0.111,-0.515,1.2905502251326135
0.111,-0.495,1.2860833756546501
0.111,-0.475,1.281969064800087
0.111,-0.455,1.2782245695959762
0.111,-0.434,1.2747080860947968
0.111,-0.414,1.2717655463306592
0.111,-0.394,1.2692268166084795
0.111,-0.374,1.267095891751901
0.111,-0.354,1.2653727783598294
0.111,-0.333,1.2639985219596876
0.111,-0.313,1.2630974715121288
0.111,-0.293,1.2625847655906914
0.111,-0.273,1.2624484567298957
0.111,-0.253,1.262672816291613
0.111,-0.232,1.2632785456068183
0.111,-0.212,1.2641857584149707
0.111,-0.192,1.2653953614059992
0.111,-0.172,1.2668825543985591
0.111,-0.152,1.2686244293086484
0.111,-0.131,1.270698170759718
0.111,-0.111,1.2728790634937637
0.111,-0.091,1.2752321632068833
0.111,-0.071,1.2777301004310224
0.111,-0.051,1.2803450058727428
0.111,-0.03,1.283183728298059
0.111,-0.01,1.2859458122359833
0.111,0.01,1.288735266936046
0.111,0.03,1.291522466536274
0.111,0.051,1.2944137854954327
0.111,0.071,1.2971022747594356
0.111,0.091,1.299697638868144
0.111,0.111,1.3021688694738331
0.111,0.131,1.3044847939253712
0.111,0.152,1.3067168458629168
0.111,0.172,1.3086201635364763
0.111,0.192,1.3102769474110136
0.111,0.212,1.311655846611715
0.111,0.232,1.3127296208156967
0.111,0.253,1.3134959780925277
0.111,0.273,1.313856162727199
0.111,0.293,1.3138295468798002
0.111,0.313,1.3133942977202695
0.111,0.333,1.312529947192025
0.111,0.354,1.3111416748682985
0.111,0.374,1.3093472265328243
0.111,0.394,1.3070822407056424
0.111,0.414,1.3043409102413601
0.111,0.434,1.301121132783698
0.111,0.455,1.2972285145193165
0.111,0.475,1.2930417674955987
0.111,0.495,1.2883981308303556
0.111,0.515,1.2833151686191782
0.111,0.535,1.2778137127906861
0.111,0.556,1.2716135945552007
0.111,0.576,1.2653348168715897
0.111,0.596,1.2587242661732123
0.111,0.616,1.2518180563947692
0.111,0.636,1.244654028913791
0.111,0.657,1.236898551563107
0.111,0.677,1.2293351444660174
0.111,0.697,1.2216427698205867
0.111,0.717,1.213867033372134
0.111,0.737,1.206053903345961
0.111,0.758,1.1978602126348785
0.111,0.778,1.190114667606528
0.111,0.798,1.1824717253962185
0.111,0.818,1.1749777732017597
0.111,0.838,1.1676784990586777
0.111,0.859,1.160270756422486
0.111,0.879,1.1535059798492437
0.111,0.899,1.1470670048573584
0.111,0.919,1.1409933592608916
0.111,0.939,1.1353248684453245
0.111,0.96,1.1298489822269244
0.111,0.98,1.125122436058466
0.111,1.0,1.120906247130895
0.131,-1.0,1.408306019514142
0.131,-0.98,1.4090755685499898
0.131,-0.96,1.4088611104097069
0.131,-0.939,1.407620703152654
0.131,-0.919,1.405525564261356
0.131,-0.899,1.4025974915179704
0.131,-0.879,1.398901140321754
0.131,-0.859,1.3945074397719976
0.131,-0.838,1.3892240386445278
0.131,-0.818,1.3836358731974063
0.131,-0.798,1.3775843277058304
0.131,-0.778,1.371150082353242
0.131,-0.758,1.3644108918817057
0.131,-0.737,1.3570891678140373
0.131,-0.717,1.3499620297958523
0.131,-0.697,1.3427557649680424
0.131,-0.677,1.335540066543873
0.131,-0.657,1.3283765406250039
0.131,-0.636,1.320978044647827
0.131,-0.616,1.3141067692242798
0.131,-0.596,1.3074568757355813
0.131,-0.576,1.301076158577076
0.131,-0.556,1.295004576127168
0.131,-0.535,1.2890037063496609
0.131,-0.515,1.2836774375552966
0.131,-0.495,1.278760484753402
0.131,-0.475,1.274275999334588
0.131,-0.455,1.2702410389630345
0.131,-0.434,1.2665057575892678
0.131,-0.414,1.2634357631621527
0.131,-0.394,1.2608457848904657
0.131,-0.374,1.2587393847897292
0.131,-0.354,1.2571113008497314
0.131,-0.333,1.2559116440847113
0.131,-0.313,1.2552418765962965
0.131,-0.293,1.255021206040491
0.131,-0.273,1.2552303361473642
0.131,-0.253,1.2558500275960025
0.131,-0.232,1.2569174364700717
0.131,-0.212,1.2583032862890902
0.131,-0.192,1.2600237632926654
0.131,-0.172,1.2620468911350686
0.131,-0.152,1.264344406768681
0.131,-0.131,1.267016164202337
0.131,-0.111,1.269774937704232
0.131,-0.091,1.2727082369382943
0.131,-0.071,1.2757827273755311
0.131,-0.051,1.278965984774248
0.131,-0.03,1.2823871159176206
0.131,-0.01,1.2856858486182785
0.131,0.01,1.288988228015681
0.131,0.03,1.2922598586608303
0.131,0.051,1.2956252912218036
0.131,0.071,1.2987266146484304
0.131,0.091,1.301692035654295
0.131,0.111,1.3044847957503851
0.131,0.131,1.3070690442084336
0.131,0.152,1.309519874751983
0.131,0.172,1.3115654244948867
0.131,0.192,1.3132945060065078
0.131,0.212,1.3146696878770918
0.131,0.232,1.3156597253174573
0.131,0.253,1.316246294574189
0.131,0.273,1.3163424770351282
0.131,0.293,1.3159583951442146
0.131,0.313,1.3150673320729962
0.131,0.333,1.3136491961923675
0.131,0.354,1.3115707418138278
0.131,0.374,1.309017740333218
0.131,0.394,1.3058942162474254
0.131,0.414,1.30219951889918
0.131,0.434,1.2979335899161073
0.131,0.455,1.292849522872947
0.131,0.475,1.2874462536197007
0.131,0.495,1.2815130595987207
0.131,0.515,1.2750763493613202
0.131,0.535,1.268165857559543
0.131,0.556,1.2604357937877162
0.131,0.576,1.2526638973037916
0.131,0.596,1.2445339281736154
0.131,0.616,1.2360929655088728
0.131,0.636,1.2273871874771198
0.131,0.657,1.218016528943859
0.131,0.677,1.2089268115136704
0.131,0.697,1.1997273559256476
0.131,0.717,1.1904728017265656
0.131,0.737,1.1812140951678956
0.131,0.758,1.171546547701717
0.131,0.778,1.1624430089913718
0.131,0.798,1.1534936980844102
0.131,0.818,1.1447494393416333
0.131,0.838,1.1362583496226013
0.131,0.859,1.127668323885085
0.131,0.879,1.1198454221809995
0.131,0.899,1.1124186967376735
0.131,0.919,1.105431290203836
0.131,0.939,1.098925205681054
0.131,0.96,1.0926550478960027
0.131,0.98,1.087255021223203
0.131,1.0,1.0824465171642288
0.152,-1.0,1.4135155375864112
0.152,-0.98,1.414606584229625
0.152,-0.96,1.414483284839177
0.152,-0.939,1.4131126359688788
0.152,-0.919,1.410702649304124
0.152,-0.899,1.4072976182526264
0.152,-0.879,1.402984767896037
0.152,-0.859,1.3978611706679527
0.152,-0.838,1.3917128329054653
0.152,-0.818,1.38523111225172
0.152,-0.798,1.3782386312780044
0.152,-0.778,1.3708353538883906
0.152,-0.758,1.3631150621814654
0.152,-0.737,1.3547692111191376
0.152,-0.717,1.346684441115119
0.152,-0.697,1.3385520181208659
0.152,-0.677,1.330449148326487
0.152,-0.657,1.322447917939599
0.152,-0.636,1.3142299407009597
0.152,-0.616,1.3066414807510407
0.152,-0.596,1.2993415412722662
0.152,-0.576,1.2923811228407762
0.152,-0.556,1.285803361683109
0.152,-0.535,1.2793526213173065
0.152,-0.515,1.273678070537921
0.152,-0.495,1.2684909859754379
0.152,-0.475,1.2638155956756358
0.152,-0.455,1.2596688583778033
0.152,-0.434,1.2559001727358952
